url,source,confidence,category,country,method,notes
https://deepeye.ai/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.deepmentation.ai/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://denton-systems.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.derma2go.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.dianovi.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
http://dopavision.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.dpv-analytics.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
http://www.ecovery.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://elixionmedical.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.empident.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://eye2you.ai/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.fitwhit.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.floy.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://fyzo.de/assistant,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.gesund.de/app,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.glaice.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://gleea.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.guidecare.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.apodienste.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.help-app.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.heynanny.com/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://incontalert.de/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://home.informme.info/,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.kranushealth.com/de/therapien/haeufiger-harndrang,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://www.kranushealth.com/de/therapien/inkontinenz,User Verified,10,Verified Health Tech,Germany/Europe,Hardcoded,
https://e-health-com.de/details-unternehmensnews/neues-innovationszentrum-fuer-digital-health-allianz-aus-gesundheitswirtschaft-investoren-und-polit,Google: e-health startup Deutschland site:.de,9,German Health Tech,Germany,Google Search,
https://www.ada.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.doctolib.de/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.kaia-health.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.teleclinic.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.zavamed.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.medwing.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.felmo.de/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.viomedo.de/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.caresyntax.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.merantix.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.contextflow.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.heartkinetics.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.samedi.de/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.medigene.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.smartpatient.eu/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.doctolib.fr/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.livi.co.uk/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.babylon.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.echo.co.uk/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.accurx.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.zava.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.medgate.ch/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.kry.se/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.medadom.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.qare.fr/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.1177.se/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.netdoktor.dk/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.opensafely.org/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.owkin.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.benevolent.ai/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.exscientia.ai/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.healx.io/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.insilico.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.braun.com/,Curated List,8,Enterprise/Non-Startup,Europe/International,Manual Curation,
https://www.boehringer-ingelheim.com/,Curated List,8,Enterprise/Non-Startup,Europe/International,Manual Curation,
https://www.qiagen.com/,Curated List,8,Enterprise/Non-Startup,Europe/International,Manual Curation,
https://www.mindmaze.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.sophia-genetics.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.veracyte.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.tempus.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.flatiron.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.paige.ai/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.path.ai/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.viz.ai/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://www.arterys.com/,Curated List,8,Curated Health Tech,Europe/International,Manual Curation,
https://healthcare-startups.de/startups,Google: telemedicine startup Deutschland,8,German Health Tech,Germany,Google Search,
https://www.flyinghealth.com/de,Google: telemedicine startup Deutschland,8,German Health Tech,Germany,Google Search,
https://www.eucalyptus.health/careers/kundenbetreuerin-mwd-support-im-telehealth-startup-4502575005,Google: telemedicine startup Deutschland,8,German Health Tech,Germany,Google Search,
https://roxhealth.com/,Google: telemedicine startup Deutschland,8,German Health Tech,Germany,Google Search,
https://www.gtai.de/en/invest/industries/healthcare-market-germany/medical-technology,Google: medtech company Germany innovation,8,German Health Tech,Germany,Google Search,
https://medtech-innovation-germany.com/,Google: medtech company Germany innovation,8,German Health Tech,Germany,Google Search,
https://innovations-medical.de/en,Google: medtech company Germany innovation,8,German Health Tech,Germany,Google Search,
https://medtech-innovation-germany.com/company,Google: medtech company Germany innovation,8,German Health Tech,Germany,Google Search,
https://www.medicaltechnologygermany.com/,Google: medtech company Germany innovation,8,German Health Tech,Germany,Google Search,
https://www.gtai.de/en/invest/service/publications/medical-technology-clusters-in-germany-2568,Google: medtech company Germany innovation,8,German Health Tech,Germany,Google Search,
https://www.wmc-healthcare.de/en/shaping-the-future-of-ai-in-medicine-wmc-healthcare-is-a-founding-member-of-kimed-e-v,Google: medical AI startup Germany,8,German Health Tech,Germany,Google Search,
https://www.aignostics.com/,Google: medical AI startup Germany,8,German Health Tech,Germany,Google Search,
https://ai4healthcro.eu/,Google: medical AI Europe startup,8,European Health Tech,Europe,Google Search,
https://visionhealthpioneers.de/,Google: healthtech startup Berlin,8,German Health Tech,Germany,Google Search,
https://healthcare-startups.de/category/berlin,Google: healthtech startup Berlin,8,German Health Tech,Germany,Google Search,
https://www.exakthealth.com/de/physio-blog/us-expansion,Google: healthtech startup Berlin,8,German Health Tech,Germany,Google Search,
https://www.wellsterhealth.com/,Google: health tech company Berlin Munich,8,German Health Tech,Germany,Google Search,
https://health.tech/,Google: health tech company Berlin Munich,8,German Health Tech,Germany,Google Search,
https://www.thefutureofhealth.co/p/5-german-health-tech-startups-with,Google: health tech company Berlin Munich,8,German Health Tech,Germany,Google Search,
https://www.kranushealth.com/,Google: health tech company Berlin Munich,8,German Health Tech,Germany,Google Search,
https://healthanalytics.com/,Google: health data analytics company,8,Domain Specific,Various,Google Search,
https://gaia-group.com/,Google: digital therapeutics Germany,8,German Health Tech,Germany,Google Search,
https://www.healthcaredebugged.com/the-pulse-of-germanys-digital-health-market,Google: digital therapeutics Germany,8,German Health Tech,Germany,Google Search,
https://deep-dive.pharmaphorum.com/magazine/digital-health-innovation-2020/germanys-digital-health-changes-will-boost-digital-therapeutics,Google: digital therapeutics Germany,8,German Health Tech,Germany,Google Search,
https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-025-12656-2,Google: digital therapeutics Germany,8,German Health Tech,Germany,Google Search,
https://www.allied-clinical.com/diga-digital-therapeutic-health-application,Google: digital therapeutics Germany,8,German Health Tech,Germany,Google Search,
https://healthcare-startups.de/,Google: digital health startup Germany site:.de,8,German Health Tech,Germany,Google Search,
https://www.medical-valley-emn.de/en/finished-projects/digital-health-hub,Google: digital health startup Germany site:.de,8,German Health Tech,Germany,Google Search,
https://www.gtai.de/en/invest/industries/healthcare-market-germany/digital-health,Google: digital health startup Germany site:.de,8,German Health Tech,Germany,Google Search,
https://www.healthcapital.de/medizintechnik/digital-health/page,Google: digital health startup Germany site:.de,8,German Health Tech,Germany,Google Search,
